seller_id,total_revenue,total_cost,total_profit,avg_cm_pct,order_count,avg_review_score,seller_state,seller_city,seller_segment,revenue_rank,margin_rank,revenue_share_pct
1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,632.68,473.14,159.54000000000002,25.1854467212419,3,5.0,RS,venancio aires,"Growth (Low Rev, High Margin)",1791,1132,0.004102656865814454
1f867308a0ce13133a4e639ff4de0c02,1043.42,789.14,254.2800000000001,18.183268001343777,6,4.666666666666667,PR,curitiba,"Exit (Low Rev, Low Margin)",1482,2775,0.006766128575153503
1f9ab4708f3056ede07124aad39a2554,15475.32,11532.411,3942.9090000000006,25.475682078861787,75,4.135135135135135,SP,tupa,"Star (High Rev, High Margin)",195,1023,0.10035077424397126
1fbe10c70e30765ed1de86d9f7e98409,158.11,128.48499999999999,29.625000000000014,18.09508407211723,2,2.5,SP,maua,"Exit (Low Rev, Low Margin)",2527,2781,0.0010252751423372375
1fdc574883ef3b33ad41562d93f3a74a,4524.27,3248.97,1275.3000000000002,28.054877886561698,18,4.444444444444445,SP,limeira,"Star (High Rev, High Margin)",691,191,0.02933793920828596
1fe5540d7c1c37a595fefbacd5570d9e,5118.75,3757.47,1361.2800000000002,26.533162076874625,20,4.3,RJ,paraiba do sul,"Star (High Rev, High Margin)",627,616,0.03319288555334093
1fe61aa5494bd3ae92a2c13e067c810f,638.58,477.25199999999995,161.3280000000001,25.26355350934888,1,4.0,SC,santa cecilia,"Growth (Low Rev, High Margin)",1787,1096,0.004140915820591443
2009a095de2a2a41626f6c6d7722678d,660.13,520.693,139.43700000000007,20.07519741384181,8,4.375,SP,sao jose do rio preto,"Exit (Low Rev, Low Margin)",1766,2580,0.004280658274056546
2039c5e51785b5dde7cf93ccb3b7be2c,173.68,125.71,47.97000000000001,27.619760479041922,1,5.0,SP,guaira,"Growth (Low Rev, High Margin)",2483,282,0.0011262398755368503
2059c39f76271d4ca3f15b5ffaccc8b8,791.29,609.8199999999999,181.47000000000006,22.56934849280086,12,4.5,PR,curitiba,"Exit (Low Rev, Low Margin)",1660,2060,0.005131174292454826
20611af7866c6068fd5ae1f9dbe15c92,334.3,268.36,65.94,19.724798085551896,2,4.5,SP,porto ferreira,"Exit (Low Rev, Low Margin)",2141,2628,0.0021677912850758237
2063dd1b9f568df1c16741ea7d3e6adb,820.27,591.3399999999999,228.93000000000004,27.687635414172277,3,5.0,PR,guarapuava,"Growth (Low Rev, High Margin)",1639,263,0.00531909709066451
2075d8cd4dd63ff12df0749a5866bb06,242.23000000000002,186.82,55.410000000000004,23.010384157716544,3,5.0,PR,curitiba,"Exit (Low Rev, Low Margin)",2294,1912,0.00157075705349661
2089a6d640999f9b9141ac719b2af596,8207.64,5932.433999999999,2275.206,27.114656026442777,40,4.0,SP,sao carlos,"Star (High Rev, High Margin)",420,421,0.053223004675560064
20a7efa9721046319bdde5d60b6b5365,596.59,446.23,150.36,24.490804477856774,3,5.0,SP,laguna,"Growth (Low Rev, High Margin)",1825,1408,0.0038686287848141957
20a8b0dc55da94fe74d112082427c84f,531.38,409.15999999999997,122.22000000000001,23.29475171187474,7,4.285714285714286,SP,itu,"Exit (Low Rev, Low Margin)",1904,1828,0.0034457700659993747
20b54c376b794ed028df09a3cd88e8dc,1042.07,763.709,278.36100000000005,26.708496352125454,7,3.7142857142857144,SP,sao caetano do sul,"Growth (Low Rev, High Margin)",1484,560,0.006757374407535038
20cb7c2fde3e5bf10f0bbe7394e1c6a9,1625.15,1371.65,253.50000000000006,15.710008706479906,31,4.096774193548387,PR,andira-pr,"Risk (High Rev, Low Margin)",1198,2899,0.010538396670478536
20d53aad4fe5ee93a64f8839609d3586,26.98,22.63,4.350000000000001,16.12305411415864,1,1.0,MG,santa rita do sapucai,"Exit (Low Rev, Low Margin)",2948,2888,0.00017495366099714544
20d83f3ef0e6925fd74bfd59170babf7,3386.05,2558.04,828.01,24.50742548271473,37,4.405405405405405,SP,sao paulo,"Star (High Rev, High Margin)",831,1399,0.021957073529258127
20f0aeea30bc3b8c4420be8ced4226c0,29.42,24.95,4.470000000000002,15.193745751189674,1,,SP,santa barbara d'oeste,"Exit (Low Rev, Low Margin)",2938,2915,0.00019077600839644248
2138ccb85b11a4ec1e37afbd1c8eda1f,17834.91,14241.414999999999,3593.4950000000013,19.66497782540042,380,3.9815303430079156,SP,sao paulo,"Risk (High Rev, Low Margin)",163,2636,0.11565169748163821
213b25e6f54661939f11710a6fddb871,17505.83,13162.33,4343.500000000001,24.69612500002115,138,4.021897810218978,SP,salto,"Star (High Rev, High Margin)",168,1319,0.11351775564468712
213fafb0ca06fb3d5886579c2565791b,216.86,159.95,56.910000000000004,25.605888201675437,3,2.3333333333333335,MG,sete lagoas,"Growth (Low Rev, High Margin)",2361,977,0.0014062435479555583
2156f2671501a81034d7d07f217609d0,3302.9900000000002,2430.14,872.8500000000001,25.171386068134563,21,4.0,SP,sp,"Star (High Rev, High Margin)",837,1141,0.0214184652608214
217f005bb37ff3aeef5b2ae1788e75ba,80.13,65.136,14.994000000000007,18.72318098584913,2,4.5,SP,osasco,"Exit (Low Rev, Low Margin)",2764,2735,0.0005196084824203581
218d46b86c1881d022bce9c68a7d4b15,61292.53,45147.007,16145.523000000003,25.70158535876001,376,4.190666666666667,SP,ribeirao preto,"Star (High Rev, High Margin)",30,937,0.39745561583681865
218f991754f360af9c2daa5e0b8e990c,3819.54,2753.244,1066.2959999999998,27.94201551423242,14,3.642857142857143,SP,sao paulo,"Star (High Rev, High Margin)",783,217,0.0247680691743898
2199e7fe213c16213bf5d6a7eadc9a5d,4336.07,3178.913,1157.1570000000002,25.51434867942892,24,4.375,SP,registro,"Star (High Rev, High Margin)",721,1014,0.028117543396586075
21c62b998a043ebe31161d38f84929fc,841.33,616.183,225.14700000000005,26.677818018509715,4,4.5,CE,fortaleza,"Growth (Low Rev, High Margin)",1619,570,0.005455662105512541
21d59342ba150175ca2aa4f8faddeca6,213.37,165.39999999999998,47.97000000000003,22.48207339363548,1,4.0,SP,itaquaquecetuba,"Exit (Low Rev, Low Margin)",2372,2085,0.0013836124035196782
21e83881401b92b49fb09a16d3852291,3606.09,2673.372,932.7180000000001,25.587699984247593,12,4.833333333333333,MG,uberlandia,"Star (High Rev, High Margin)",811,984,0.023383938005381622
2235cf78d3e2073a88146a9cb60f0dd0,204.76,151.063,53.697,26.224360226606763,1,5.0,SP,sao paulo,"Growth (Low Rev, High Margin)",2399,737,0.0013277802678196996
226b05fe067266c59c15dae208213d06,1245.58,928.51,317.07000000000005,24.91508582641658,10,4.5,PR,curitiba,"Star (High Rev, High Margin)",1378,1233,0.0080770489645969
228e4c1a0be164f613d41c24345f9d2c,769.4399999999999,607.53,161.91,21.398680332085096,5,5.0,PR,bandeirantes,"Exit (Low Rev, Low Margin)",1682,2337,0.004989486468407842
229c3efbfb0ea2058de4ccdfbc3d784a,17779.71,13136.01,4643.700000000001,25.526246296462826,118,3.623931623931624,MG,belo horizonte,"Star (High Rev, High Margin)",164,1010,0.11529374929457215
22a23e5ac7061fc538cc2a019afaaf16,109.42,80.92,28.5,26.046426613050635,1,3.0,MG,belo horizonte,"Growth (Low Rev, High Margin)",2664,802,0.0007095414968979857
22c32ec35d0116ef02c281798a25bf8b,210.01,174.13599999999997,35.874000000000024,17.816854451139445,4,3.75,PR,maringa,"Exit (Low Rev, Low Margin)",2383,2803,0.0013618242530026134
2305ab43e846518f58dd9d59f3f54e96,831.26,594.593,236.66700000000003,28.456958155537393,3,3.6666666666666665,SP,sao paulo,"Growth (Low Rev, High Margin)",1629,126,0.0053903624996474095
232a6014e7b10cba61c6c2b2ea6bb4b0,5017.04,3871.049,1145.991,22.4507071864004,32,4.15625,SP,cafelandia,"Risk (High Rev, Low Margin)",638,2095,0.03253334008039728
23613d49c3ac2bd302259e55c06c050c,6500.22,5160.3679999999995,1339.852,19.802692007743858,66,3.876923076923077,SP,porto ferreira,"Risk (High Rev, Low Margin)",524,2618,0.042151122545843765
236585a4ddb5fea9fa40233e2249ed91,837.67,642.811,194.85899999999998,23.25930228225099,11,4.090909090909091,RS,caxias do sul,"Exit (Low Rev, Low Margin)",1622,1839,0.005431928584413595
2379bdc3888025689a9deb7b141507d5,1125.6100000000001,825.76,299.8500000000001,21.85703143045785,9,4.333333333333333,SP,mogi mirim,"Risk (High Rev, Low Margin)",1439,2236,0.007299095268902775
238fac594e170b59c6d228f5a4f4f1d9,4377.89,3475.79,902.1,20.938134355835448,28,4.111111111111111,SP,dois corregos,"Risk (High Rev, Low Margin)",709,2442,0.028388728055700262
23a0ffca143a15b9b5bbdb7d552f626a,4094.27,3029.714,1064.556,25.035300951200465,22,3.9545454545454546,SP,sao pedro,"Star (High Rev, High Margin)",750,1193,0.02654957470759016
23c38debaffe4a25a30fdbd9b586a13f,6111.37,4519.186,1592.1840000000002,25.558687870399137,40,4.35,SP,votorantim,"Star (High Rev, High Margin)",543,996,0.039629598043295945
23ca5f678e0b3ea6c630b30fa8bf51ea,279.39,224.48999999999998,54.90000000000001,20.55207494262979,6,5.0,SP,sao paulo,"Exit (Low Rev, Low Margin)",2227,2506,0.0018117236229055766
23d7c96d4a1160db1c726b248601b25a,11947.17,8749.698,3197.472,26.144471753478964,50,3.9270833333333335,SP,capivari,"Star (High Rev, High Margin)",286,765,0.07747224351576226
23ff42c4bf1f8f16cddb19d8b972974a,227.67,175.26,52.41,21.040927264622553,2,4.0,MG,itau de minas,"Exit (Low Rev, Low Margin)",2330,2417,0.001476341734589329
240b9776d844d37535668549a396af32,14171.65,10172.023,3999.6270000000004,26.98569236559985,35,4.3428571428571425,RJ,niteroi,"Star (High Rev, High Margin)",222,465,0.09189703668903618
244b04680fdbded0acf5aebd9c92b44a,1788.79,1278.25,510.5400000000001,28.527993135563133,2,1.0,SP,jundiai,"Star (High Rev, High Margin)",1143,115,0.011599531477208443
244c2f1bff6afe1f2eaf9bfe9b2aed38,3794.87,3020.87,774.0,20.708243173781515,23,3.782608695652174,SP,mogi das cruzes,"Risk (High Rev, Low Margin)",787,2482,0.02460809486687314
247587846358bb1d2e4c6522020b36fe,121.51,91.81,29.700000000000003,24.4424327215867,1,5.0,SP,sao jose do rio preto,"Growth (Low Rev, High Margin)",2637,1423,0.0007879399313477813
2493dc3f20131696a0ecdb9948051a8d,575.07,423.756,151.31400000000002,26.124596944601713,4,4.75,DF,brasilia,"Growth (Low Rev, High Margin)",1841,773,0.0037290808684072806
249f0e9905a6e06ad6c6bea7547ab9f6,236.76999999999998,174.08499999999998,62.685,26.053138289871548,2,5.0,RJ,rio de janeiro,"Growth (Low Rev, High Margin)",2307,795,0.0015353513089063798
24a6daf925d9d591870a66660416de31,90.08,72.08,18.0,20.062056358676763,2,4.5,SP,robeirao preto,"Exit (Low Rev, Low Margin)",2732,2582,0.0005841299400527377
24c1de8d9551c0b4fbc53317d53efda8,412.12,305.61999999999995,106.50000000000006,25.841987770552276,1,5.0,PB,serra redonda,"Growth (Low Rev, High Margin)",2040,883,0.0026724204140156993
2528513dd95219a6013d4d05176e391a,35837.77,26147.912999999997,9689.857000000002,26.144318186568785,153,4.026666666666666,SP,osasco,"Star (High Rev, High Margin)",78,766,0.23239247826069934
2528744c5ef5d955adc318720a94d2e7,6508.7,4635.2,1873.5000000000002,28.71450869595331,5,2.4,SP,jundiai,"Star (High Rev, High Margin)",523,84,0.04220611168762493
252e76235acb79183cfca6e34f13337d,155.09,117.52999999999999,37.56000000000002,24.243088101835497,2,2.5,SP,campinas,"Exit (Low Rev, Low Margin)",2539,1496,0.0010056917451463042
253c025bab43881055aeecde5e2d8b77,124.33,95.884,28.445999999999998,22.86388534932869,2,4.5,PR,curitiba,"Exit (Low Rev, Low Margin)",2630,1955,0.0008062264148174608
253f95b3a0e6983ae18aed49fbc2b845,890.94,651.0899999999999,239.85000000000008,26.511520980499682,5,4.4,SP,sao paulo,"Growth (Low Rev, High Margin)",1592,623,0.005777361554069561
257e61d3251fb5efb9daadddbc2cf7ca,8806.18,6487.48,2318.7000000000007,26.423979796700007,12,4.75,PR,apucarana,"Star (High Rev, High Margin)",386,655,0.05710427836915649
258447aad3f7b01e2643c89f64dc5647,71.45,55.879999999999995,15.570000000000007,21.79146256123164,1,5.0,PR,cianorte,"Exit (Low Rev, Low Margin)",2792,2254,0.00046332242691794073
259f7b5e6e482c230e5bfaa670b6bb8f,11030.81,8519.738,2511.072,22.70239084992213,134,4.37593984962406,SP,poa,"Risk (High Rev, Low Margin)",310,2011,0.07153004422772133
25be943a321c8938947bdaabca979a90,574.63,430.92999999999995,143.70000000000005,25.24895409219324,3,4.333333333333333,SP,sao bernardo do campo,"Growth (Low Rev, High Margin)",1843,1100,0.0037262276582205214
25c5c91f63607446a97b143d2d535d31,57383.68,42147.104,15236.576000000001,26.28748216212886,148,3.942176870748299,MG,itauna,"Star (High Rev, High Margin)",35,708,0.3721084098402029
25cf099de44674fde97473224f9d59ab,2359.55,1863.242,496.308,19.967047083965728,50,4.326530612244898,SP,cotia,"Risk (High Rev, Low Margin)",1000,2596,0.015300663854922703
25debeafbce801fdd479539350185eee,501.19,387.86499999999995,113.32500000000005,21.207028297286122,5,3.0,SP,igaracu do tiete,"Exit (Low Rev, Low Margin)",1934,2384,0.003250000939776105
25e47381a6c510ddeb36084e33b89f0c,1571.71,1184.83,386.88000000000005,24.034934701838644,16,4.25,SP,praia grande,"Risk (High Rev, Low Margin)",1225,1572,0.010191861324159505
25e6ffe976bd75618accfe16cefcbd0d,13664.34,10083.859999999999,3580.4800000000005,24.378870005315136,106,4.443396226415095,SP,sao paulo,"Star (High Rev, High Margin)",243,1444,0.0886073501893897
262237171f48e85819065498cac80d7b,749.0,569.3,179.70000000000005,23.9394212128105,4,4.25,SC,brusque,"Exit (Low Rev, Low Margin)",1699,1609,0.004856941886095698
2646baaf662d4d92ac48f047e35db92d,1549.3899999999999,1170.475,378.9150000000001,22.73098411891525,15,4.466666666666667,SP,sao paulo,"Risk (High Rev, Low Margin)",1238,2002,0.010047125752867573
26562f211dd1364af2a8596dc945e8ae,115.11000000000001,85.41,29.70000000000001,25.64097791086221,2,5.0,SP,sao bernardo do campo,"Growth (Low Rev, High Margin)",2649,963,0.000746438692267658
265fdc289dffa9f1ad801c74f7d0de47,546.55,398.05,148.49999999999994,27.170432714298776,1,5.0,SP,jaci,"Growth (Low Rev, High Margin)",1887,404,0.0035441409717564794
26785a546900236d66f2e4197c211158,1244.65,938.89,305.76000000000005,24.618274886237103,15,4.666666666666667,SP,sao paulo,"Star (High Rev, High Margin)",1380,1344,0.008071018315793071
269c5fc9fcadee614364c3620c30a1f9,254.71999999999997,191.83999999999997,62.88,24.551972967004957,3,5.0,SP,guarulhos,"Growth (Low Rev, High Margin)",2266,1379,0.0016517493153889132
269cff2d3c8d205c11f37a52402ea93b,1491.53,1030.523,461.00700000000006,28.99266724920811,4,4.5,SP,catanduva,"Star (High Rev, High Margin)",1263,51,0.009671928613308832
26af45f5dfd967225a832838aa4e24a3,642.79,491.2,151.59000000000003,22.66922232010411,8,3.875,PR,curitiba,"Exit (Low Rev, Low Margin)",1783,2024,0.004168215854423837
26b482dccfa29bd2e40703ba45523702,412.40999999999997,308.976,103.434,24.746681843278154,3,5.0,SP,santa barbara d´oeste,"Growth (Low Rev, High Margin)",2037,1298,0.0026743009389115177
26bad72add1f86e08a776ce4ffdaf1ca,745.9200000000001,559.3199999999999,186.60000000000008,22.202674321879645,7,4.428571428571429,SP,pedregulho,"Exit (Low Rev, Low Margin)",1703,2161,0.004836969414788389
26d6bbee02420494d471c9f6436929c0,681.7,551.347,130.353,17.689994277820155,12,4.666666666666667,PR,curitiba,"Exit (Low Rev, Low Margin)",1752,2813,0.0044205304188937745
26d8a1c7c75d513045798992ead43aa2,6590.46,4809.321,1781.1390000000001,26.75529675420919,34,4.411764705882353,PR,apucarana,"Star (High Rev, High Margin)",519,540,0.0427362900168735
26e13b6ff5b641b329e5524241ee2c93,133.85000000000002,106.91,26.940000000000012,20.191657349727798,3,5.0,SP,franca,"Exit (Low Rev, Low Margin)",2604,2566,0.0008679595079491445
26e2c91ef821e1ff8985f408788fe35b,1923.87,1429.05,494.8200000000001,24.72438206180281,12,3.0,SP,ibitinga,"Star (High Rev, High Margin)",1106,1309,0.012475467004543297
26e2e5033827d2ba53929f43e03d8ffe,154.78,112.93299999999999,41.84700000000001,27.03643881638455,1,5.0,SP,sao paulo,"Growth (Low Rev, High Margin)",2541,445,0.0010036815288783606
26f6b7ab07be3e9e69ce82a6552efc19,80.75,64.31,16.440000000000005,20.592272133242048,2,3.0,RJ,rio de janeiro,"Exit (Low Rev, Low Margin)",2763,2502,0.0005236289149562451
270297ead4c65a6cd2593960d2af6b21,9986.99,7163.21,2823.78,27.348156053213597,17,3.823529411764706,SP,sao paulo,"Star (High Rev, High Margin)",342,348,0.06476132182512534
270572bb714b00531be85e16e1550f26,111.76,82.66299999999998,29.097000000000023,26.035254115962797,1,5.0,SP,maua,"Growth (Low Rev, High Margin)",2658,810,0.0007247153874366558
2709af9587499e95e803a6498a5a56e9,1741.73,1368.462,373.2680000000001,19.1194734807374,24,3.9130434782608696,SP,sao paulo,"Risk (High Rev, Low Margin)",1158,2696,0.01129436767859741
270d3ef21830ad0ecf3a6c53d08a533a,688.61,547.31,141.3,21.216908403079508,5,2.6,SP,carapicuiba,"Exit (Low Rev, Low Margin)",1749,2382,0.004465338787963096
271b8923c6a549e02d3c9fd1f8c0422b,118.59,87.033,31.557000000000002,26.610169491525426,1,4.0,SP,praia grande,"Growth (Low Rev, High Margin)",2646,589,0.0007690049910174751
271c58a1d139c45eaf3316107c6d3a3b,4232.55,3153.261,1079.289,25.494429639449066,27,4.185185185185185,SP,sao paulo,"Star (High Rev, High Margin)",734,1019,0.027446260854465082
272f092de69afedd4d2969440b37f18f,2301.0299999999997,1768.101,532.929,22.538090284567563,24,3.9347826086956523,SP,sao paulo,"Risk (High Rev, Low Margin)",1014,2072,0.014921186900083823
2745f798279e0ed033addcc1474776d7,4251.38,3177.7909999999997,1073.5890000000002,25.237895210245355,31,3.933333333333333,SP,sao paulo,"Star (High Rev, High Margin)",731,1108,0.027568365281321134
276677b5d08786d5dce7c2149dcce48b,4189.45,3162.19,1027.2600000000002,22.849024920183993,31,4.032258064516129,MG,belo horizonte,"Risk (High Rev, Low Margin)",741,1962,0.027166775947534874
27a56ff04b34c2ba34ce6ba4d3b9d616,452.27,347.483,104.78699999999998,23.098121738679154,8,4.125,SP,campinas,"Exit (Low Rev, Low Margin)",1989,1889,0.0029327758435574117
282c7480173bb9c01dd41cc739fec010,4466.3099999999995,3184.0499999999997,1282.2600000000002,28.82103466290536,5,4.0,SP,sao paulo,"Star (High Rev, High Margin)",698,70,0.028962093611866586
282f23a9769b2690c5dda22e316f9941,8436.24,6474.486,1961.7540000000004,21.793553117316186,98,4.36734693877551,MG,belo horizonte,"Risk (High Rev, Low Margin)",410,2253,0.05470537705895323
28405831a29823802aa22c084cfd0649,282.83,219.82999999999998,63.0,22.516975326971146,6,4.5,SP,sao paulo,"Exit (Low Rev, Low Margin)",2221,2077,0.001834030538911143
28872dc528e978a639754bc8c2ce5a4c,1038.9,735.93,302.97000000000014,29.162575801328337,1,5.0,RS,caxias do sul,"Growth (Low Rev, High Margin)",1487,35,0.006736818325053164
289cdb325fb7e7f891c38608bf9e0962,15070.91,11146.744999999999,3924.165,26.057523440782322,104,4.605769230769231,SP,belo horizonte,"Star (High Rev, High Margin)",207,792,0.0977283498539099
28a26ebce31d5918b181ede016fd693b,47.04,38.06999999999999,8.970000000000006,19.06887755102042,1,5.0,MG,belo horizonte,"Exit (Low Rev, Low Margin)",2880,2704,0.00030503410723890735
28c7d8743fbc8679f484868cc0fcaefb,270.36,209.90999999999997,60.45000000000002,22.61512380815081,3,5.0,SP,itaporanga,"Exit (Low Rev, Low Margin)",2243,2043,0.001753167968390965
28d162ab86bb49d719c32f0ee6186eaa,127.2,94.203,32.997,25.941037735849054,1,4.0,SP,ribeirao preto,"Growth (Low Rev, High Margin)",2617,838,0.0008248371267174537
28ea411b354f14b1a494be4e79f0ce02,896.93,650.9300000000001,245.99999999999997,27.400444690758885,6,4.666666666666667,SP,sao paulo,"Growth (Low Rev, High Margin)",1588,336,0.005816204120021113
28f10b1c5e5abb9d4857745bede6147c,1185.42,934.92,250.50000000000009,19.555736296036883,28,4.0,SP,sao paulo,"Risk (High Rev, Low Margin)",1412,2650,0.007686937317243742
28fb0829fd777877cdc350d25cb5bd5b,321.88,237.93999999999997,83.94000000000004,26.026267673998674,2,5.0,SP,sao jose do rio pret,"Growth (Low Rev, High Margin)",2163,813,0.002087252942985959
293dee954235e4e4e43f129313625ebe,2019.2199999999998,1485.5439999999999,533.676,24.172037234551667,8,5.0,DF,brasilia,"Risk (High Rev, Low Margin)",1078,1527,0.013093770621151073
2953ce3a88f5e3c3b696d77fc9e4c8eb,631.32,490.32,141.00000000000006,22.34181702495038,14,4.642857142857143,SP,sao paulo,"Exit (Low Rev, Low Margin)",1793,2124,0.004093837852509928
296729ffb9b684050dd24836dac4494a,149.61,115.41,34.199999999999996,22.86032261776074,2,5.0,SP,curitiba,"Exit (Low Rev, Low Margin)",2560,1959,0.0009701563091839485
297d5eccd19fa9a83b2630071ff105e4,976.73,726.2389999999999,250.49100000000004,25.683164533657063,8,5.0,PR,curitiba,"Growth (Low Rev, High Margin)",1522,943,0.006333672694801404
299c89a525fee36c567f4fe72f038100,242.67,185.96999999999997,56.70000000000002,23.365063666707883,1,3.0,CE,varzea alegre,"Exit (Low Rev, Low Margin)",2291,1806,0.0015736102636833684
29c322e3f09f886f8bacbe91dfbd979e,208.55,179.93599999999998,28.614000000000033,13.720450731239525,1,5.0,RS,santa maria,"Exit (Low Rev, Low Margin)",2387,2939,0.0013523567828374603
29e6e05b65f93bc224c644319dc52ecf,558.92,416.24,142.67999999999998,25.494963446484384,4,4.75,MG,juiz de fora,"Growth (Low Rev, High Margin)",1866,1018,0.003624355085416031
29fe9f200d3fa0c668d2aa1ec7e08dfb,514.16,394.16,120.0,23.47562070966905,5,4.0,SC,balneario camboriu,"Exit (Low Rev, Low Margin)",1923,1772,0.003334105794599418
2a1348e9addc1af5aaa619b1a3679d6b,3862.79,2950.4249999999997,912.3650000000002,21.88922838579582,48,3.1702127659574466,MG,belo horizonte,"Risk (High Rev, Low Margin)",778,2231,0.02504852676661095
2a167ca73899c85001a837d8fb4962f6,4197.62,2968.5199999999995,1229.1000000000004,29.298121207469663,2,4.5,SP,sao paulo,"Star (High Rev, High Margin)",739,25,0.027219754873048094
2a261b5b644fa05f4f2700eb93544f2c,6882.59,5375.09,1507.5,22.052415177006118,47,3.9361702127659575,SP,porto ferreira,"Risk (High Rev, Low Margin)",502,2191,0.044630627043822944
2a50b7ee5aebecc6fd0ff9784a4747d6,264.24,204.29999999999998,59.940000000000026,22.68392370572208,1,1.0,DF,brasilia,"Exit (Low Rev, Low Margin)",2253,2016,0.001713482408520597
2a5b78b41cd05baeac8df54c6606b92c,16666.07,11979.086,4686.984,26.959353813477993,46,4.543478260869565,MG,formiga,"Star (High Rev, High Margin)",177,478,0.1080722743118864
2a61c271b1ac763450d846849783e922,1969.04,1523.0089999999998,446.0310000000001,22.047810551729555,17,4.117647058823529,SP,santo andre,"Risk (High Rev, Low Margin)",1093,2195,0.012768374968488483
2a6fbeaa7ab9e5d59a35841a8da71ce4,2228.66,1755.353,473.307,20.330007583897128,29,4.035714285714286,SC,jaragua do sul,"Risk (High Rev, Low Margin)",1032,2545,0.014451898670048114
2a73cba571d90c694b7caca072ccf6ce,381.48,278.64599999999996,102.83400000000006,26.9565901226801,1,5.0,SP,sao caetano do sul,"Growth (Low Rev, High Margin)",2077,480,0.0024737332319196086
2a7c6c0b0d5efde2bf75ec1e1cec2d41,192.04,147.76,44.280000000000015,22.998479920462803,3,3.3333333333333335,PR,maringa,"Exit (Low Rev, Low Margin)",2436,1913,0.0012452965551479544
2a7dc43cecabf23403078e2188437d1d,5722.95,4264.977,1457.9730000000002,22.94636264476323,52,4.096153846153846,SP,sao paulo,"Risk (High Rev, Low Margin)",581,1933,0.03711086190524883
2a84855fd20af891be03bc5924d2b453,17987.56,13564.33,4423.2300000000005,23.34872654505438,153,4.375,MG,belo horizonte,"Risk (High Rev, Low Margin)",161,1811,0.11664156687938522
2aa3443d7bf9d9bb11133f420d75e083,781.12,587.02,194.10000000000002,24.630193805733462,10,3.0,RJ,rio de janeiro,"Growth (Low Rev, High Margin)",1674,1340,0.005065226229729067
2aafae69bf4c41fbd94053d9413e87ee,201.41,153.40999999999997,48.000000000000014,23.653827767965275,2,4.5,RS,porto alegre,"Exit (Low Rev, Low Margin)",2407,1713,0.0013060569629886976
2addf05f476d0637864454e93ba673d5,4877.64,3512.04,1365.6000000000001,27.61644698819075,12,5.0,DF,brasilia,"Star (High Rev, High Margin)",651,285,0.03162939121668334
2b03ac196f5ed62ac483960fe0fa3b65,935.1899999999999,682.26,252.92999999999995,26.85074128428864,7,4.142857142857143,SP,sao paulo,"Growth (Low Rev, High Margin)",1551,513,0.006064303714896976
2b1a40c1daabc6ca280c4b815c101841,14175.74,10472.96,3702.78,26.58615373071232,22,3.8181818181818183,MG,divinopolis,"Star (High Rev, High Margin)",221,597,0.09192355857463581
2b2fed75b8e5ea3a052fc4c0825da485,570.83,417.55999999999995,153.27000000000004,25.673859988113875,3,5.0,MG,juiz de fora,"Growth (Low Rev, High Margin)",1851,949,0.0037015862975166985
2b3b9ce054da76a7428df143a567b156,694.01,525.233,168.777,24.00039451445152,5,3.6,SP,sao paulo,"Exit (Low Rev, Low Margin)",1746,1591,0.004500355458436949
2b3e4a2a3ea8e01938cabda2a3e5cc79,23353.94,16619.48,6734.460000000001,27.48013876953485,51,4.431372549019608,SP,sao paulo,"Star (High Rev, High Margin)",124,317,0.1514402261566966
2b402d5dc42554061f8ea98d1916f148,363.79,273.823,89.96700000000004,24.730476373732106,1,5.0,BA,irece,"Growth (Low Rev, High Margin)",2097,1306,0.002359021213274705
2b5ed0c9139dae8883a200dfcb272ece,144.75,119.127,25.623,17.932018235511805,4,4.25,SP,sao paulo,"Exit (Low Rev, Low Margin)",2574,2790,0.0009386413057574796
2ba91c7ad80ff88b23b7db823b43c233,840.33,618.21,222.12000000000003,26.073297260493792,6,3.8333333333333335,SP,itu,"Growth (Low Rev, High Margin)",1620,786,0.005449177536906272
2bd05d410a8fd26dc4184a15f4f2f588,1515.27,1120.251,395.01899999999995,23.19128492530666,6,5.0,MG,belo horizonte,"Risk (High Rev, Low Margin)",1252,1859,0.009825872272021667
2bdb95a56a36ebbc6640337ac5eac174,107.9,80.93,26.97,24.995366079703427,1,5.0,SP,sao paulo,"Growth (Low Rev, High Margin)",2671,1206,0.0006996849526164564
2be17df1c49978426251562096c3cc09,2376.49,1744.69,631.8,26.597881989663527,15,4.2,SC,tubarao,"Star (High Rev, High Margin)",997,594,0.015410512447112902
2bf28e311bba65237358230cabac3f15,477.88,389.68,88.20000000000002,18.456385416270212,7,3.7142857142857144,PR,londrina,"Exit (Low Rev, Low Margin)",1961,2758,0.003098845645563968
2bf6a2c1e71bbd29a4ad64e6d3c3629f,51629.49,36440.82,15188.67,29.352818917481,30,4.166666666666667,RJ,nova friburgo,"Star (High Rev, High Margin)",45,17,0.3347949700116942
2c00c85d30361cd2ced2969cffbbffa3,57.51,42.56999999999999,14.940000000000005,25.97809076682317,1,5.0,MG,belo horizonte,"Growth (Low Rev, High Margin)",2837,827,0.0003729275405465468
2c2c9832d1bb38c5b0034a3b47d313ee,68.35,53.379999999999995,14.969999999999999,21.901975128017558,1,3.0,RS,santa maria,"Exit (Low Rev, Low Margin)",2802,2226,0.00044322026423850594
